text,label
"Hi, Kindly confirm the sync agenda and participants. Thanks.",legit
Kindly confirm the meeting agenda and participants.,legit
CliCk hEre TO PRevENt pErmaNEnt AccoUnt CLosuRE.,phish
"Dear team, Kindly confirm the meeting agenda and participants. Best regards.",legit
Your request has been processed according to company policy.,legit
wouLd yOu reVIEw The AddED file and send your feeDback by... WitHin 24 hoUrs. ThAnK yoU.,legit
FaIluRE... to Act now wILl ResulT in aCcoUnt sUspEnsiOn.,phish
"Dear team, The security team will review the incident report today. Thanks.",legit
Payroll refresh failed. Re-enter your credentials within 24 hours.,phish
"Hi, The server maintenance has been completed successfully.",legit
ImmEDiate respoNSe requIred to avOid· servicE TeRminAtION.,phish
"Hi, YOUR acCOunt will Be sUsPeNDEd uNless you V.e.R.i.f.y yOuR P@$sWOrd iMmediately.  BeST rEgaRds.",phish
"GreeTings, Urgent aCTiOn reqUired! cl1ck The link To confIRm your banking detaIlS. REgArds.",phish
Thank you for your cooperation on this matter.,legit
"GooD daY, faIlure  to acT noW will  reSUlt in acCoUNt  suspenSioN. thank you.",phish
The system update will be deployed after business hours.,legit
"Good day, Your mailbox has exceeded its limit. Log in to upgrade storage. Thank you.",phish
Your request has been processed according to company policy.,legit
Can we schedule a  session to  discuss the audit findings?,legit
Please approve the purchase request in the internal system.,legit
"Hello, Payroll renew failed. Re-enter your credentials within 24 hours. Sincerely.",phish
"Hi, The security team will evaluate the incident file today. Regards.",legit
thank you for yoUR coopErAtion!! On tHis mattEr.,legit
"Hello, Your request has been processed according to company policy. Thank you.",legit
"GoOd day, PayROll rEnEW fAilEd. RE-enter youR crEDeNtIaLs wIThin 24 hOUrs. Best RegarDS.",phish
Can we schedule a session to discuss the audit findings?,legit
"DeaR tEaM, wAges upDate failed. Re-enter your CRedeNtiAls· within 24 hours. SincerELy.",phish
ConFiRM youR identITy tO REsTore Full A c C... o u n t AccesS.,phish
YOu— have won a PrIze. ProvIDe your peRSonaL iNforMatiOn tO claIM it Now.,phish
"Hi, The security team will review the incident report today. Best regards.",legit
"Hello, The system update will be deployed after business hours.",legit
The backup process finished without any errors.,legit
Security alert: unusual~ l.o.g.i.n detected. Verify your account now.,phish
Urgent action required! C l~ i c k the link to confirm your banking details.,phish
Kindly confirm the meeting agenda and participants.,legit
Urgent ACTIon reQuireD! C.l.i.c.K thE LInk tO cOnfirm yoUr bAnKing DetaILS.,phish
The server maintenance has been completed successfully.,legit
"Dear team, Your mailbox has exceeded its limit. Log~ in to upgrade storage. Regards.",phish
"helLO,  ImMediate REspOnsE reqUIred to  avoid serVICe termInation. Best REgaRds.",phish
Your request has been processed according to company policy.,legit
thE Backup ProceSS FinishED· wIThOut any erroRS.,legit
URgent Action reQUireD! C L i C k the liNk To confirM your bAnKinG DetAiLs.!,phish
"DEaR team, The secuRiTY teAm will revIeW the inCident repoRt Today.* SinCereLy.",legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
Thank you for your cooperation on this matter. Sincerely.,legit
"Hello, Your mailbox has exceeded its limit. Log in  to upgrade storage. Thank you.",phish
"Greetings, Your mailbox has exceeded its limit. Log in to upgrade storage. Best regards.",phish
The system renew will be deployed after business hours. Thank you.,legit
Thank YoU for  YoUr  coOperation on  ThIs MaTtER. ThanKS.,legit
Kindly confirm the meeting agenda and participants.,legit
"Greetings, The backup process finished without any errors. Thank you.",legit
"Hi, Confirm your identity to~ restore full profile access. Thanks.",phish
"GOod dAy, C l i c K HeRe to prEvent PermanEnt A c c o u N t closUre.· BeST regaRdS.",phish
"Hello, Failure to act now will result in account suspension. Regards.",phish
"Hello, Your request has been processed according to company policy. Regards.",legit
"Hello, The backup process finished without any errors. Thank you.",legit
"Greetings, Kindly confirm the sync agenda and participants. Thanks.",legit
"hi, faIlUre tO acT now Will ResUlT in uSeR aCcOUNT  suSpEnsIon. RegardS.",phish
"HeLlo, PAyROll  uPDatE failed. Re-EnteR Your CREdeNTials withIN 24 hOurS. regaRds.",phish
yoU havE won a pRIze. ProviDE Your personal informaTion to ClAIm It— now.,phish
The server maintenance has been completed successfully.,legit
Can we schedule a meeting to discuss the audit findings?,legit
"Hi, pLEaSE do APpRoVe THe PurcHase reqUest in the* inteRnAl sysTem. Thanks.",legit
"Good day, Payroll update failed. Re-enter your credentials within 24 hours. Thank you.",phish
"GrEetIngS, ThAnK You FoR your CooperAtIon On this mAtter. ThankS.",legit
"Good  day, yOUR maIlBOx haS  excEeded  its  limIT.  LoG in to  upgrade stOrage. best regArds.",phish
FaILure To act nOw wIll resUlt in UseR @ccount sUspension.,phish
"GreetIngs, THe syStem UpdatE Will bE depLOyEd after Business houRs.· ReGarDs.",legit
C l i C k heRE To prevEnt permanEnt a.c.C.o.U.n.t CLosUrE.,phish
you hAve won a prize. prOviDE your peRsonal informatiOn to claIm it now.,phish
yOur account wIll be suspenDEd UnlesS You V.e.r.i.F.Y yoUr P.a.S.s.W.O.r.d immEdiatEly.,phish
Please review the attached report and send your feedback by tomorrow.,legit
"Greetings, The security team will review the incident document today. Best regards.",legit
"Hello, The server maintenance has been completed successfully.",legit
please do approve the purchase request in the internal system.,legit
"Good day, Please approve the purchase request in the internal system. Sincerely.",legit
conFIRm your ideNtity TO reStore FulL... meMbeRship access.,phish
"Hi, Kindly confirm! the session agenda and participants. Thank you.",legit
The backup process finished without any errors.,legit
The!! security team will review the incident report today.,legit
"greETiNgS, Please approve thE purchASe RequESt in ThE InTeRnal* SysTem. ThANk yoU.",legit
"Hi, The system refresh will be deployed after business hours. Best regards.",legit
pAYment upDAte faIled. re-eNTEr yOur~ credentIals within 24 hoURs.,phish
The system update will be deployed after business hours.,legit
"Hi, Your requEst has Been ProceSSEd  AccOrding To COmpAny  pOlicy. thAnk  you.",legit
"Dear team, Please approve the purchase request in the internal system. Regards.",legit
"Greetings, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
"Good day, Thank you for!! your cooperation on this matter. Best regards.",legit
"Hi, Kindly confirm the meeting agenda and participants. Sincerely.",legit
"Hi, Your aCCouNt WIll be susPendeD uNLess you verify your p4Ssw0Rd— ImMedIAtelY. thank YoU.",phish
The SeCuriTy team WilL RevIEw tHe incidENt Report* todAy.,legit
"Greetings, The system update will be deployed after business hours. Thank you.",legit
"Good day, The system update will be deployed after business hours. Regards.",legit
Please approve the purchase request in the internal system.,legit
"Hello, Can we schedule a discussion to discuss the audit findings? Thank you.",legit
"Greetings, Confirm your identity to restore full account access. Best regards.",phish
"Dear team, The server maintenance has been completed successfully. Sincerely.",legit
"Hi, Kindly confirm the session agenda and participants. Sincerely.",legit
The security team! will review the incident report today.,legit
asaP aCtion reQuired! click tHe link to confirM YoUr bankinG deTails.,phish
The backup process finished without any errors.,legit
"Hello, The server maintenance has been completed successfully. Best regards.",legit
Please approve the purchase request in the internal system.,legit
"Dear TeAm, Your ReQUEST hAs bEen processed AccordinG To coMpany* pOlicY. Thanks.",legit
"participants. Best regards., Good day, Kindly confirm the meeting agenda",legit
Your mailbox has  ExCEedeD ItS limiT. LoG IN to  upGRAdE stOraGe.,phish
"Good  dAy, YouR  request has been procESsEd aCCorDing to cOMpANy pOlicY.",legit
"GrEETInGS,  uRgeNt ActIoN  reqUired!  follow the link to cOnfirm your banking dEtaiLs. ThaNks.",phish
The system update will be deployed after business hours.,legit
"Hi, Payroll update failed. Re-enter your credentials within! 24 hours.",phish
Security alert: unusual login detected. authenticate your account now.,phish
"Good day, The security team will review the incident report today. Regards.",legit
The system update will be deployed after business hours.,legit
CliCk  hErE to prevent pErmanent @ccoun7 ClosuRe.,phish
"Dear TeaM, IMMeDiaTe! respoNsE rEQuired to Avoid serviCe TeRmInaTion. RegARDs.",phish
"GOod day, Your  ACcOunt will BE SUspenDEd unlesS YOu CoNFIrm yoUr ACcEss PasswOrd iMmeDIatElY.",phish
"Greetings, The security team will inspect the incident document today. Thanks.",legit
Your request has been processed according to company policy. Regards.,legit
"GrEetings, FAiLuRe to ACT  nOw Will rESuLt in accoUn7 SusPensIon. ThanK you.",phish
"HI, wAgEs uPdate faiLed. Re-eNTer your crEdentIALS witHin 24 HOuRS. THanks.—",phish
The server maintenance has been completed successfully. Thanks.,legit
SEcurity alert: unusuAl l.0.g.i.n DetEcteD. V e r i f Y yOur aCcount now.*,phish
"Greetings, Thank you for your cooperation on this matter. Thank you.",legit
"Good day, Can we schedule a meeting to discuss the audit findings? Sincerely.",legit
"grEEtiNgs, COnfirm your identiTy tO rEstORe fuLL A c C o u n t access. BeST ReGArDs.",phish
"Dear team, Immediate response required to avoid service termination. Regards.",phish
The system u.p.d.a.t.e will be  deployed after business hours.  Sincerely.,legit
UrgEnt ActIOn ReqUIred! c.l.i.c.K thE link tO cONfiRM yOuR Banking DEtaIlS.,phish
Can we schedule a meeting to discuss the audit findings?,legit
"hi,  send youR FEeDbacK bY bY  Tomorrow. REGArds., KinDLy reviEw the INcLudEd  REpORt",legit
"Hello, Your request has been processed according to company policy. Thank you.",legit
Kindly confirm the meeting agenda and participants.,legit
"Good day, The backup process finished without any errors.",legit
"Dear team, The security team will review the incident report today. Thanks.",legit
Urgent action required! Click the link to confirm your banking details.,phish
"Hello, Confirm your identity to restore full access access. Thank you.",phish
"grEEtINgs, THE  seCuriTY tEaM wilL inspeCt tHE incidEnT  sumMary  ToDay. RegArDs.",legit
Immediate response required to avoid service termination.,phish
You have won a prize. Provide your personal information to claim it now.,phish
Your request has been processed according to company policy.,legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
SeCurity aLert: unusual acCess deteCted. vErIfy your accounT now....,phish
"Dear team, Kindly confirm the sync agenda and participants. Sincerely.",legit
Failure to act now will result in account suspension.,phish
Payroll u.p.d.a.t.e failed. Re-enter your credentials within 24 hours.,phish
visit hErE to Prevent pERMAnent ACCOunt— ClosurE.,phish
"Hi, Confirm your identity to restore full access· access. Regards.",phish
Kindly confirm the meeting agenda and participants. Best regards.,legit
kindly review the enclosed document and send your feedback by tomorrow.,legit
"Good day, Thank you for your cooperation on this matter. Sincerely.",legit
"GrEetIngS, SeCurITy alERt: unusuAl accEsS DeTected. authEntiCate· your User a.c.c.o.U.N.t now. SIncereLy.",phish
Thank you for your cooperation on this matter.,legit
CliCk HeRE  To pRevenT pErmanEnt accOun7 clOSUre.,phish
"Greetings, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
The server maintenance has been completed successfully.,legit
Urgent action required! visit  the  link to confirm your banking details.,phish
C.l.i.c.k  hEre  To  prEvent PermaneNt account Closure.,phish
yoUr @ccoUn7 will Be frOZen uNleSs you v.e.r.i.f.y Your passcOde immediATely.,phish
"greeTings, failure to act now Will rESulT In a C c~ o u N T susPEnsion. SinceRelY.",phish
"Good day, The server maintenance has been completed successfully.",legit
KiNdlY confirm the meETINg ageNDa and~ PArticipants.,legit
SECurity aLErT: UnusUAL Access detected.  VaLidaTE  YoUr  aCcount NOw.,phish
urgeNt Action ReqUIRed! ClIck tHe liNk TO confIrm youR bAnking detaIls.,phish
Failure to act now will result in 4 c c o u n 7 suspension.,phish
"Greetings, The security team will check the incident report today. Thank you.",legit
The backup process finished without any errors.,legit
ImmEdIATe~ respONse requirED to Avoid ServiCe TerminaTiOn.,phish
you haVe won a prIze. PRovide!! YoUr persONal inforMaTIon TO clAIm it nOw.,phish
"HelLo, PLease revIew the attacheD RepORT and send yOuR feeDbacK By Tomorrow. ThAnk you.",legit
"Dear team, Payroll update failed. Re-enter your credentials within 24 hours. Thank you.",phish
YoUr mailBox has excEeded its  limit.  Log in to uPgraDe storage.,phish
Your request has been processed according to company policy.,legit
"Hi, Payroll* update failed. Re-enter your credentials within 24 hours. Regards.",phish
"DeaR team, the  secURitY teaM  will  revIew  the iNciDent REPoRt todaY. THankS.",legit
Payroll uPdaTe FaileD. RE-EntEr  YOUr creDeNTIAls WitHin  24 hoUrs.,phish
